station,moment,variable,valeur
03006,2016-09-25 00:07:00.000000,CO,0.1183
03006,2016-09-25 00:07:00.000000,NO2,1.5137
03006,2016-09-25 00:07:00.000000,O3,14.1215
03006,2016-09-25 00:07:00.000000,PM25,4
03006,2016-09-25 00:07:00.000000,SO2,0.0797
03006,2016-09-25 00:08:00.000000,CO,0.1243
03006,2016-09-25 00:08:00.000000,NO2,1.4067
03006,2016-09-25 00:08:00.000000,O3,14.109
03006,2016-09-25 00:08:00.000000,PM25,5
03006,2016-09-25 00:08:00.000000,SO2,0.0452
03006,2016-09-25 00:09:00.000000,CO,0.1223
03006,2016-09-25 00:09:00.000000,NO2,0.7917
03006,2016-09-25 00:09:00.000000,O3,17.423
03006,2016-09-25 00:09:00.000000,PM25,4
03006,2016-09-25 00:09:00.000000,SO2,0.0858
03006,2016-09-25 00:10:00.000000,CO,0.129
03006,2016-09-25 00:10:00.000000,NO2,0.5012
03006,2016-09-25 00:10:00.000000,O3,20.9017
03006,2016-09-25 00:10:00.000000,PM25,5
03006,2016-09-25 00:10:00.000000,SO2,0.054
03006,2016-09-25 00:11:00.000000,CO,0.1152
03006,2016-09-25 00:11:00.000000,NO2,0.2855
03006,2016-09-25 00:11:00.000000,O3,20.4997
03006,2016-09-25 00:11:00.000000,PM25,5
03006,2016-09-25 00:11:00.000000,SO2,0.1065
03006,2016-09-25 00:12:00.000000,CO,0.1155
03006,2016-09-25 00:12:00.000000,NO2,0.8622
03006,2016-09-25 00:12:00.000000,O3,18.8158
03006,2016-09-25 00:12:00.000000,PM25,2
03006,2016-09-25 00:12:00.000000,SO2,0.169
03006,2016-09-25 00:13:00.000000,CO,0.1152
03006,2016-09-25 00:13:00.000000,NO2,1.093
03006,2016-09-25 00:13:00.000000,O3,16.8235
03006,2016-09-25 00:13:00.000000,PM25,2
03006,2016-09-25 00:13:00.000000,SO2,0.2338
03006,2016-09-25 00:14:00.000000,CO,0.1147
03006,2016-09-25 00:14:00.000000,NO2,0.114
03006,2016-09-25 00:14:00.000000,O3,16.9557
03006,2016-09-25 00:14:00.000000,PM25,3
03006,2016-09-25 00:14:00.000000,SO2,0.0607
03006,2016-09-25 00:15:00.000000,CO,0.1167
03006,2016-09-25 00:15:00.000000,NO2,0.1447
03006,2016-09-25 00:15:00.000000,O3,16.6288
03006,2016-09-25 00:15:00.000000,PM25,1
03006,2016-09-25 00:15:00.000000,SO2,0.0655
03006,2016-09-25 00:16:00.000000,CO,0.1253
03006,2016-09-25 00:16:00.000000,NO2,0.366
03006,2016-09-25 00:16:00.000000,O3,16.1572
03006,2016-09-25 00:16:00.000000,PM25,2
03006,2016-09-25 00:16:00.000000,SO2,0.0413
03006,2016-09-25 00:17:00.000000,CO,0.1163
03006,2016-09-25 00:17:00.000000,NO2,0.515
03006,2016-09-25 00:17:00.000000,O3,15.541
03006,2016-09-25 00:17:00.000000,PM25,2
03006,2016-09-25 00:17:00.000000,SO2,0.0878
03006,2016-09-25 00:18:00.000000,CO,0.1352
03006,2016-09-25 00:18:00.000000,NO2,2.096
03006,2016-09-25 00:18:00.000000,O3,13.3843
03006,2016-09-25 00:18:00.000000,PM25,0
03006,2016-09-25 00:18:00.000000,SO2,0.07
03006,2016-09-25 00:19:00.000000,CO,0.1904
03006,2016-09-25 00:19:00.000000,NO2,5.3047
03006,2016-09-25 00:19:00.000000,O3,9.733
03006,2016-09-25 00:19:00.000000,PM25,4
03006,2016-09-25 00:19:00.000000,SO2,0.0973
03006,2016-09-25 00:20:00.000000,CO,0.2455
03006,2016-09-25 00:20:00.000000,NO2,7.5428
03006,2016-09-25 00:20:00.000000,O3,7.025
03006,2016-09-25 00:20:00.000000,PM25,9
03006,2016-09-25 00:20:00.000000,SO2,0.117
03006,2016-09-25 00:21:00.000000,CO,0.2638
03006,2016-09-25 00:21:00.000000,NO2,8.9
03006,2016-09-25 00:21:00.000000,O3,3.806
03006,2016-09-25 00:21:00.000000,PM25,7
03006,2016-09-25 00:21:00.000000,SO2,0.1138
03006,2016-09-25 00:22:00.000000,CO,0.1917
03006,2016-09-25 00:22:00.000000,NO2,4.7117
03006,2016-09-25 00:22:00.000000,O3,6.2425
03006,2016-09-25 00:22:00.000000,PM25,6
03006,2016-09-25 00:22:00.000000,SO2,0.0827
03006,2016-09-25 00:23:00.000000,CO,0.1725
03006,2016-09-25 00:23:00.000000,NO2,3.2185
03006,2016-09-25 00:23:00.000000,O3,6.6585
03006,2016-09-25 00:23:00.000000,PM25,3
03006,2016-09-25 00:23:00.000000,SO2,0.09
03006,2016-09-26 00:00:00.000000,CO,0.1622
03006,2016-09-26 00:00:00.000000,NO2,3.6765
03006,2016-09-26 00:00:00.000000,O3,5.8987
03006,2016-09-26 00:00:00.000000,PM25,1
03006,2016-09-26 00:00:00.000000,SO2,0.0597
03006,2016-09-26 00:01:00.000000,CO,0.1383
03006,2016-09-26 00:01:00.000000,NO2,3.1814
03006,2016-09-26 00:01:00.000000,O3,5.7192
03006,2016-09-26 00:01:00.000000,PM25,1
03006,2016-09-26 00:01:00.000000,SO2,0.0724
03006,2016-09-26 00:02:00.000000,NO2,2.6777
03006,2016-09-26 00:02:00.000000,O3,6.2311
03006,2016-09-26 00:02:00.000000,PM25,3
03006,2016-09-26 00:02:00.000000,SO2,0.0683
03006,2016-09-26 00:03:00.000000,CO,0.1177
03006,2016-09-26 00:03:00.000000,NO2,2.8014
03006,2016-09-26 00:03:00.000000,O3,6.0056
03006,2016-09-26 00:03:00.000000,PM25,6
03006,2016-09-26 00:03:00.000000,SO2,0.0976
03006,2016-09-26 00:04:00.000000,CO,0.12
03006,2016-09-26 00:04:00.000000,NO2,3.26
03006,2016-09-26 00:04:00.000000,O3,4.2479
03006,2016-09-26 00:04:00.000000,PM25,4
03006,2016-09-26 00:04:00.000000,SO2,0.1245
03006,2016-09-26 00:05:00.000000,CO,0.1392
03006,2016-09-26 00:05:00.000000,NO2,5.9968
03006,2016-09-26 00:05:00.000000,O3,1.8475
03006,2016-09-26 00:05:00.000000,PM25,0
03006,2016-09-26 00:05:00.000000,SO2,0.073
03006,2016-09-26 00:06:00.000000,CO,0.1857
03006,2016-09-26 00:06:00.000000,NO2,7.1863
03006,2016-09-26 00:06:00.000000,O3,1.0155
03006,2016-09-26 00:06:00.000000,PM25,1
03006,2016-09-26 00:06:00.000000,SO2,0.1247
03006,2016-09-26 00:07:00.000000,CO,0.2825
03006,2016-09-26 00:07:00.000000,NO2,8.0727
03006,2016-09-26 00:07:00.000000,O3,1.4648
03006,2016-09-26 00:07:00.000000,PM25,5
03006,2016-09-26 00:07:00.000000,SO2,0.1767
03006,2016-09-26 00:08:00.000000,CO,0.2132
03006,2016-09-26 00:08:00.000000,NO2,5.2247
03006,2016-09-26 00:08:00.000000,O3,3.8103
03006,2016-09-26 00:08:00.000000,PM25,4
03006,2016-09-26 00:08:00.000000,SO2,0.1505
03006,2016-09-26 00:09:00.000000,CO,0.1879
03006,2016-09-26 00:09:00.000000,NO2,4.5588
03006,2016-09-26 00:09:00.000000,O3,5.6463
03006,2016-09-26 00:09:00.000000,PM25,5
03006,2016-09-26 00:09:00.000000,SO2,0.295
03006,2016-09-26 00:10:00.000000,CO,0.1862
03006,2016-09-26 00:10:00.000000,NO2,4.6995
03006,2016-09-26 00:10:00.000000,O3,6.7112
03006,2016-09-26 00:10:00.000000,PM25,6
03006,2016-09-26 00:10:00.000000,SO2,0.4032
03006,2016-09-26 00:11:00.000000,CO,0.1475
03006,2016-09-26 00:11:00.000000,NO2,2.9803
03006,2016-09-26 00:11:00.000000,O3,10.04
03006,2016-09-26 00:11:00.000000,PM25,4
03006,2016-09-26 00:11:00.000000,SO2,0.4193
03006,2016-09-26 00:12:00.000000,CO,0.1318
03006,2016-09-26 00:12:00.000000,NO2,1.6547
03006,2016-09-26 00:12:00.000000,O3,16.2615
03006,2016-09-26 00:12:00.000000,PM25,6
03006,2016-09-26 00:12:00.000000,SO2,0.1888
03006,2016-09-26 00:13:00.000000,CO,0.1227
03006,2016-09-26 00:13:00.000000,NO2,1.2487
03006,2016-09-26 00:13:00.000000,O3,18.8362
03006,2016-09-26 00:13:00.000000,PM25,3
03006,2016-09-26 00:13:00.000000,SO2,0.2153
03006,2016-09-26 00:14:00.000000,CO,0.1381
03006,2016-09-26 00:14:00.000000,NO2,1.5541
03006,2016-09-26 00:14:00.000000,O3,21.1341
03006,2016-09-26 00:14:00.000000,PM25,1
03006,2016-09-26 00:14:00.000000,SO2,0.298
03006,2016-09-26 00:15:00.000000,CO,0.1429
03006,2016-09-26 00:15:00.000000,NO2,2.2253
03006,2016-09-26 00:15:00.000000,O3,22.5323
03006,2016-09-26 00:15:00.000000,PM25,0
03006,2016-09-26 00:15:00.000000,SO2,0.3485
03006,2016-09-26 00:16:00.000000,CO,0.1405
03006,2016-09-26 00:16:00.000000,NO2,3.126
03006,2016-09-26 00:16:00.000000,O3,22.8658
03006,2016-09-26 00:16:00.000000,PM25,0
03006,2016-09-26 00:16:00.000000,SO2,0.3332
03006,2016-09-26 00:17:00.000000,CO,0.1773
03006,2016-09-26 00:17:00.000000,NO2,6.0027
03006,2016-09-26 00:17:00.000000,O3,19.0908
03006,2016-09-26 00:17:00.000000,PM25,2
03006,2016-09-26 00:17:00.000000,SO2,0.22
03006,2016-09-26 00:18:00.000000,CO,0.2057
03006,2016-09-26 00:18:00.000000,NO2,8.0633
03006,2016-09-26 00:18:00.000000,O3,15.7857
03006,2016-09-26 00:18:00.000000,PM25,3
03006,2016-09-26 00:18:00.000000,SO2,0.1547
03006,2016-09-26 00:19:00.000000,CO,0.2131
03006,2016-09-26 00:19:00.000000,NO2,8.633
03006,2016-09-26 00:19:00.000000,O3,13.5003
03006,2016-09-26 00:19:00.000000,PM25,7
03006,2016-09-26 00:19:00.000000,SO2,0.6057
03006,2016-09-26 00:20:00.000000,CO,0.2012
03006,2016-09-26 00:20:00.000000,NO2,10.2962
03006,2016-09-26 00:20:00.000000,O3,10.8255
03006,2016-09-26 00:20:00.000000,PM25,6
03006,2016-09-26 00:20:00.000000,SO2,0.7073
03006,2016-09-26 00:21:00.000000,CO,0.2983
03006,2016-09-26 00:21:00.000000,NO2,14.0775
03006,2016-09-26 00:21:00.000000,O3,4.8333
03006,2016-09-26 00:21:00.000000,PM25,6
03006,2016-09-26 00:21:00.000000,SO2,0.2307
03006,2016-09-26 00:22:00.000000,CO,0.3355
03006,2016-09-26 00:22:00.000000,NO2,15.319
03006,2016-09-26 00:22:00.000000,O3,2.3152
03006,2016-09-26 00:22:00.000000,PM25,9
03006,2016-09-26 00:22:00.000000,SO2,0.1982
03006,2016-09-26 00:23:00.000000,CO,0.3221
03006,2016-09-26 00:23:00.000000,NO2,15.4297
03006,2016-09-26 00:23:00.000000,O3,1.4732
03006,2016-09-26 00:23:00.000000,PM25,10
03006,2016-09-26 00:23:00.000000,SO2,0.2112
03006,2016-09-27 00:00:00.000000,CO,0.3302
03006,2016-09-27 00:00:00.000000,NO2,14.3197
03006,2016-09-27 00:00:00.000000,O3,1.6573
03006,2016-09-27 00:00:00.000000,PM25,8
03006,2016-09-27 00:00:00.000000,SO2,0.1605
03006,2016-09-27 00:01:00.000000,CO,0.2275
03006,2016-09-27 00:01:00.000000,NO2,12.3332
03006,2016-09-27 00:01:00.000000,O3,1.746
03006,2016-09-27 00:01:00.000000,PM25,7
03006,2016-09-27 00:01:00.000000,SO2,0.1578
03006,2016-09-27 00:02:00.000000,NO2,5.7991
03006,2016-09-27 00:02:00.000000,O3,6.9479
03006,2016-09-27 00:02:00.000000,PM25,7
03006,2016-09-27 00:02:00.000000,SO2,0.0677
03006,2016-09-27 00:03:00.000000,CO,0.1379
03006,2016-09-27 00:03:00.000000,NO2,7.6098
03006,2016-09-27 00:03:00.000000,O3,6.1958
03006,2016-09-27 00:03:00.000000,PM25,4
03006,2016-09-27 00:03:00.000000,SO2,0.0818
03006,2016-09-27 00:04:00.000000,CO,0.1477
03006,2016-09-27 00:04:00.000000,NO2,6.0911
03006,2016-09-27 00:04:00.000000,O3,7.263
03006,2016-09-27 00:04:00.000000,PM25,5
03006,2016-09-27 00:04:00.000000,SO2,0.1002
03006,2016-09-27 00:05:00.000000,CO,0.1596
03006,2016-09-27 00:05:00.000000,NO2,3.8618
03006,2016-09-27 00:05:00.000000,O3,7.4162
03006,2016-09-27 00:05:00.000000,PM25,8
03006,2016-09-27 00:05:00.000000,SO2,0.105
03006,2016-09-27 00:06:00.000000,CO,0.1813
03006,2016-09-27 00:06:00.000000,NO2,6.7505
03006,2016-09-27 00:06:00.000000,O3,4.5398
03006,2016-09-27 00:06:00.000000,PM25,6
03006,2016-09-27 00:06:00.000000,SO2,0.0715
03006,2016-09-27 00:07:00.000000,CO,0.3027
03006,2016-09-27 00:07:00.000000,NO2,14.721
03006,2016-09-27 00:07:00.000000,O3,2.1197
03006,2016-09-27 00:07:00.000000,PM25,5
03006,2016-09-27 00:07:00.000000,SO2,0.147
03006,2016-09-27 00:08:00.000000,CO,0.1635
03006,2016-09-27 00:08:00.000000,NO2,14.3442
03006,2016-09-27 00:08:00.000000,O3,6.537
03006,2016-09-27 00:08:00.000000,PM25,6
03006,2016-09-27 00:08:00.000000,SO2,0.1533
03006,2016-09-27 00:09:00.000000,CO,0.1477
03006,2016-09-27 00:09:00.000000,NO2,9.516
03006,2016-09-27 00:09:00.000000,O3,11.6413
03006,2016-09-27 00:09:00.000000,PM25,7
03006,2016-09-27 00:09:00.000000,SO2,0.0992
03006,2016-09-27 00:10:00.000000,CO,0.1635
03006,2016-09-27 00:10:00.000000,NO2,9.9233
03006,2016-09-27 00:10:00.000000,O3,11.4983
03006,2016-09-27 00:10:00.000000,PM25,9
03006,2016-09-27 00:10:00.000000,SO2,0.1078
03006,2016-09-27 00:11:00.000000,CO,0.1542
03006,2016-09-27 00:11:00.000000,NO2,7.4075
03006,2016-09-27 00:11:00.000000,O3,13.262
03006,2016-09-27 00:11:00.000000,PM25,8
03006,2016-09-27 00:11:00.000000,SO2,0.1417
03006,2016-09-27 00:12:00.000000,CO,0.1452
03006,2016-09-27 00:12:00.000000,NO2,6.865
03006,2016-09-27 00:12:00.000000,O3,17.2583
03006,2016-09-27 00:12:00.000000,PM25,6
03006,2016-09-27 00:12:00.000000,SO2,0.1362
03006,2016-09-27 00:13:00.000000,CO,0.1404
03006,2016-09-27 00:13:00.000000,NO2,5.892
03006,2016-09-27 00:13:00.000000,O3,19.0937
03006,2016-09-27 00:13:00.000000,PM25,2
03006,2016-09-27 00:13:00.000000,SO2,0.0963
03006,2016-09-27 00:14:00.000000,CO,0.1492
03006,2016-09-27 00:14:00.000000,NO2,6.4052
03006,2016-09-27 00:14:00.000000,O3,17.7527
03006,2016-09-27 00:14:00.000000,PM25,3
03006,2016-09-27 00:14:00.000000,SO2,0.1705
03006,2016-09-27 00:15:00.000000,CO,0.1404
03006,2016-09-27 00:15:00.000000,NO2,13.8078
03006,2016-09-27 00:15:00.000000,O3,12.0407
03006,2016-09-27 00:15:00.000000,PM25,6
03006,2016-09-27 00:15:00.000000,SO2,0.3543
03006,2016-09-27 00:16:00.000000,CO,0.1412
03006,2016-09-27 00:16:00.000000,NO2,7.1722
03006,2016-09-27 00:16:00.000000,O3,14.7992
03006,2016-09-27 00:16:00.000000,PM25,6
03006,2016-09-27 00:16:00.000000,SO2,0.2983
03006,2016-09-27 00:17:00.000000,CO,0.1371
03006,2016-09-27 00:17:00.000000,NO2,3.8065
03006,2016-09-27 00:17:00.000000,O3,16.8095
03006,2016-09-27 00:17:00.000000,PM25,7
03006,2016-09-27 00:17:00.000000,SO2,0.1237
03006,2016-09-27 00:18:00.000000,CO,0.1212
03006,2016-09-27 00:18:00.000000,NO2,6.0468
03006,2016-09-27 00:18:00.000000,O3,15.0598
03006,2016-09-27 00:18:00.000000,PM25,9
03006,2016-09-27 00:18:00.000000,SO2,0.114
03006,2016-09-27 00:19:00.000000,CO,0.1138
03006,2016-09-27 00:19:00.000000,NO2,3.3342
03006,2016-09-27 00:19:00.000000,O3,17.2612
03006,2016-09-27 00:19:00.000000,PM25,6
03006,2016-09-27 00:19:00.000000,SO2,0.063
03006,2016-09-27 00:20:00.000000,CO,0.1155
03006,2016-09-27 00:20:00.000000,NO2,3.864
03006,2016-09-27 00:20:00.000000,O3,17.0835
03006,2016-09-27 00:20:00.000000,PM25,2
03006,2016-09-27 00:20:00.000000,SO2,0.0507
03006,2016-09-27 00:21:00.000000,CO,0.116
03006,2016-09-27 00:21:00.000000,NO2,3.4938
03006,2016-09-27 00:21:00.000000,O3,17.4808
03006,2016-09-27 00:21:00.000000,PM25,5
03006,2016-09-27 00:21:00.000000,SO2,0.0727
03006,2016-09-27 00:22:00.000000,CO,0.119
03006,2016-09-27 00:22:00.000000,NO2,3.245
03006,2016-09-27 00:22:00.000000,O3,17.7245
03006,2016-09-27 00:22:00.000000,PM25,8
03006,2016-09-27 00:22:00.000000,SO2,0.0993
03006,2016-09-27 00:23:00.000000,CO,0.1165
03006,2016-09-27 00:23:00.000000,NO2,2.346
03006,2016-09-27 00:23:00.000000,O3,18.1497
03006,2016-09-27 00:23:00.000000,PM25,7
03006,2016-09-27 00:23:00.000000,SO2,0.1182
03006,2016-09-28 00:00:00.000000,CO,0.1167
03006,2016-09-28 00:00:00.000000,NO2,2.6502
03006,2016-09-28 00:00:00.000000,O3,16.9663
03006,2016-09-28 00:00:00.000000,PM25,5
03006,2016-09-28 00:00:00.000000,SO2,0.0817
03006,2016-09-28 00:01:00.000000,CO,0.1123
03006,2016-09-28 00:01:00.000000,NO2,3.8416
03006,2016-09-28 00:01:00.000000,O3,15.4116
03006,2016-09-28 00:01:00.000000,PM25,4
03006,2016-09-28 00:01:00.000000,SO2,0.1002
03006,2016-09-28 00:02:00.000000,NO2,5.4189
03006,2016-09-28 00:02:00.000000,O3,13.2734
03006,2016-09-28 00:02:00.000000,PM25,3
03006,2016-09-28 00:02:00.000000,SO2,0.0817
03006,2016-09-28 00:03:00.000000,CO,0.1144
03006,2016-09-28 00:03:00.000000,NO2,8.2358
03006,2016-09-28 00:03:00.000000,O3,10.6134
03006,2016-09-28 00:03:00.000000,PM25,6
03006,2016-09-28 00:03:00.000000,SO2,0.086
03006,2016-09-28 00:04:00.000000,CO,0.1208
03006,2016-09-28 00:04:00.000000,NO2,3.7358
03006,2016-09-28 00:04:00.000000,O3,13.8509
03006,2016-09-28 00:04:00.000000,PM25,8
03006,2016-09-28 00:04:00.000000,SO2,0.1626
03006,2016-09-28 00:05:00.000000,CO,0.1206
03006,2016-09-28 00:05:00.000000,NO2,3.4585
03006,2016-09-28 00:05:00.000000,O3,12.5597
03006,2016-09-28 00:05:00.000000,PM25,9
03006,2016-09-28 00:05:00.000000,SO2,0.1625
03006,2016-09-28 00:06:00.000000,CO,0.1282
03006,2016-09-28 00:06:00.000000,NO2,3.091
03006,2016-09-28 00:06:00.000000,O3,11.6938
03006,2016-09-28 00:06:00.000000,PM25,9
03006,2016-09-28 00:06:00.000000,SO2,0.145
03006,2016-09-28 00:07:00.000000,CO,0.1313
03006,2016-09-28 00:07:00.000000,NO2,4.5078
03006,2016-09-28 00:07:00.000000,O3,9.7775
03006,2016-09-28 00:07:00.000000,PM25,7
03006,2016-09-28 00:07:00.000000,SO2,0.1537
03006,2016-09-28 00:08:00.000000,CO,0.1358
03006,2016-09-28 00:08:00.000000,NO2,5.136
03006,2016-09-28 00:08:00.000000,O3,9.6082
03006,2016-09-28 00:08:00.000000,PM25,8
03006,2016-09-28 00:08:00.000000,SO2,0.1352
03006,2016-09-28 00:09:00.000000,CO,0.1313
03006,2016-09-28 00:09:00.000000,NO2,6.3313
03006,2016-09-28 00:09:00.000000,O3,11.2228
03006,2016-09-28 00:09:00.000000,PM25,9
03006,2016-09-28 00:09:00.000000,SO2,0.1755
03006,2016-09-28 00:10:00.000000,CO,0.1342
03006,2016-09-28 00:10:00.000000,NO2,4.1703
03006,2016-09-28 00:10:00.000000,O3,12.4265
03006,2016-09-28 00:10:00.000000,PM25,6
03006,2016-09-28 00:10:00.000000,SO2,0.1572
03006,2016-09-28 00:11:00.000000,CO,0.1333
03006,2016-09-28 00:11:00.000000,NO2,4.2078
03006,2016-09-28 00:11:00.000000,O3,12.904
03006,2016-09-28 00:11:00.000000,PM25,5
03006,2016-09-28 00:11:00.000000,SO2,0.1958
03006,2016-09-28 00:12:00.000000,CO,0.1223
03006,2016-09-28 00:12:00.000000,NO2,6.1177
03006,2016-09-28 00:12:00.000000,O3,12.444
03006,2016-09-28 00:12:00.000000,PM25,4
03006,2016-09-28 00:12:00.000000,SO2,0.3128
03006,2016-09-28 00:13:00.000000,CO,0.1342
03006,2016-09-28 00:13:00.000000,NO2,5.848
03006,2016-09-28 00:13:00.000000,O3,13.6653
03006,2016-09-28 00:13:00.000000,PM25,4
03006,2016-09-28 00:13:00.000000,SO2,0.4493
03006,2016-09-28 00:14:00.000000,CO,0.1268
03006,2016-09-28 00:14:00.000000,NO2,4.3
03006,2016-09-28 00:14:00.000000,O3,13.8037
03006,2016-09-28 00:14:00.000000,PM25,6
03006,2016-09-28 00:14:00.000000,SO2,0.4573
03006,2016-09-28 00:15:00.000000,CO,0.1273
03006,2016-09-28 00:15:00.000000,NO2,5.52
03006,2016-09-28 00:15:00.000000,O3,13.313
03006,2016-09-28 00:15:00.000000,PM25,7
03006,2016-09-28 00:15:00.000000,SO2,0.729
03006,2016-09-28 00:16:00.000000,CO,0.1272
03006,2016-09-28 00:16:00.000000,NO2,5.0903
03006,2016-09-28 00:16:00.000000,O3,13.9765
03006,2016-09-28 00:16:00.000000,PM25,5
03006,2016-09-28 00:16:00.000000,SO2,0.7665
03006,2016-09-28 00:17:00.000000,CO,0.1171
03006,2016-09-28 00:17:00.000000,NO2,3.625
03006,2016-09-28 00:17:00.000000,O3,16.4552
03006,2016-09-28 00:17:00.000000,PM25,4
03006,2016-09-28 00:17:00.000000,SO2,0.317
03006,2016-09-28 00:18:00.000000,CO,0.1055
03006,2016-09-28 00:18:00.000000,NO2,4.2305
03006,2016-09-28 00:18:00.000000,O3,18.0843
03006,2016-09-28 00:18:00.000000,PM25,6
03006,2016-09-28 00:18:00.000000,SO2,0.2223
03006,2016-09-28 00:19:00.000000,CO,0.1079
03006,2016-09-28 00:19:00.000000,NO2,4.1563
03006,2016-09-28 00:19:00.000000,O3,18.684
03006,2016-09-28 00:19:00.000000,PM25,7
03006,2016-09-28 00:19:00.000000,SO2,0.2103
03006,2016-09-28 00:20:00.000000,CO,0.1173
03006,2016-09-28 00:20:00.000000,NO2,10.2383
03006,2016-09-28 00:20:00.000000,O3,13.2323
03006,2016-09-28 00:20:00.000000,PM25,9
03006,2016-09-28 00:20:00.000000,SO2,0.3648
03006,2016-09-28 00:21:00.000000,CO,0.1065
03006,2016-09-28 00:21:00.000000,NO2,7.9822
03006,2016-09-28 00:21:00.000000,O3,15.5378
03006,2016-09-28 00:21:00.000000,PM25,10
03006,2016-09-28 00:21:00.000000,SO2,0.5733
03006,2016-09-28 00:22:00.000000,CO,0.1033
03006,2016-09-28 00:22:00.000000,NO2,6.0565
03006,2016-09-28 00:22:00.000000,O3,18.3112
03006,2016-09-28 00:22:00.000000,PM25,6
03006,2016-09-28 00:22:00.000000,SO2,0.3848
03006,2016-09-28 00:23:00.000000,CO,0.0998
03006,2016-09-28 00:23:00.000000,NO2,5.9448
03006,2016-09-28 00:23:00.000000,O3,18.1767
03006,2016-09-28 00:23:00.000000,PM25,5
03006,2016-09-28 00:23:00.000000,SO2,0.309
03006,2016-09-29 00:00:00.000000,CO,0.1125
03006,2016-09-29 00:00:00.000000,NO2,5.8275
03006,2016-09-29 00:00:00.000000,O3,17.6262
03006,2016-09-29 00:00:00.000000,PM25,5
03006,2016-09-29 00:00:00.000000,SO2,0.3435
03006,2016-09-29 00:01:00.000000,CO,0.1115
03006,2016-09-29 00:01:00.000000,NO2,4.2568
03006,2016-09-29 00:01:00.000000,O3,18.83
03006,2016-09-29 00:01:00.000000,PM25,6
03006,2016-09-29 00:01:00.000000,SO2,0.3572
03006,2016-09-29 00:02:00.000000,NO2,2.6177
03006,2016-09-29 00:02:00.000000,O3,19.553
03006,2016-09-29 00:02:00.000000,PM25,6
03006,2016-09-29 00:02:00.000000,SO2,0.2381
03006,2016-09-29 00:03:00.000000,CO,0.1144
03006,2016-09-29 00:03:00.000000,NO2,2.3924
03006,2016-09-29 00:03:00.000000,O3,18.909
03006,2016-09-29 00:03:00.000000,PM25,3
03006,2016-09-29 00:03:00.000000,SO2,0.1934
03006,2016-09-29 00:04:00.000000,CO,0.119
03006,2016-09-29 00:04:00.000000,NO2,4.4491
03006,2016-09-29 00:04:00.000000,O3,14.7104
03006,2016-09-29 00:04:00.000000,PM25,3
03006,2016-09-29 00:04:00.000000,SO2,0.23
03006,2016-09-29 00:05:00.000000,CO,0.1165
03006,2016-09-29 00:05:00.000000,NO2,3.899
03006,2016-09-29 00:05:00.000000,O3,16.2747
03006,2016-09-29 00:05:00.000000,PM25,5
03006,2016-09-29 00:05:00.000000,SO2,0.2197
03006,2016-09-29 00:06:00.000000,CO,0.1195
03006,2016-09-29 00:06:00.000000,NO2,5.7388
03006,2016-09-29 00:06:00.000000,O3,14.9827
03006,2016-09-29 00:06:00.000000,PM25,6
03006,2016-09-29 00:06:00.000000,SO2,0.1992
03006,2016-09-29 00:07:00.000000,CO,0.1485
03006,2016-09-29 00:07:00.000000,NO2,7.9955
03006,2016-09-29 00:07:00.000000,O3,12.5762
03006,2016-09-29 00:07:00.000000,PM25,8
03006,2016-09-29 00:07:00.000000,SO2,0.2317
03006,2016-09-29 00:08:00.000000,CO,0.1325
03006,2016-09-29 00:08:00.000000,NO2,6.2953
03006,2016-09-29 00:08:00.000000,O3,13.9635
03006,2016-09-29 00:08:00.000000,PM25,8
03006,2016-09-29 00:08:00.000000,SO2,0.2072
03006,2016-09-29 00:09:00.000000,CO,0.1119
03006,2016-09-29 00:09:00.000000,NO2,5.1227
03006,2016-09-29 00:09:00.000000,O3,16.3135
03006,2016-09-29 00:09:00.000000,PM25,8
03006,2016-09-29 00:09:00.000000,SO2,0.1992
03006,2016-09-29 00:10:00.000000,CO,0.1157
03006,2016-09-29 00:10:00.000000,NO2,6.7483
03006,2016-09-29 00:10:00.000000,O3,16.3695
03006,2016-09-29 00:10:00.000000,PM25,8
03006,2016-09-29 00:10:00.000000,SO2,0.241
03006,2016-09-29 00:11:00.000000,CO,0.1085
03006,2016-09-29 00:11:00.000000,NO2,4.1938
03006,2016-09-29 00:11:00.000000,O3,18.8587
03006,2016-09-29 00:11:00.000000,PM25,7
03006,2016-09-29 00:11:00.000000,SO2,0.18
03006,2016-09-29 00:12:00.000000,CO,0.1115
03006,2016-09-29 00:12:00.000000,NO2,2.8352
03006,2016-09-29 00:12:00.000000,O3,20.8498
03006,2016-09-29 00:12:00.000000,PM25,8
03006,2016-09-29 00:12:00.000000,SO2,0.177
03006,2016-09-29 00:13:00.000000,CO,0.1115
03006,2016-09-29 00:13:00.000000,NO2,2.5758
03006,2016-09-29 00:13:00.000000,O3,21.699
03006,2016-09-29 00:13:00.000000,PM25,7
03006,2016-09-29 00:13:00.000000,SO2,0.1747
03006,2016-09-29 00:14:00.000000,CO,0.1167
03006,2016-09-29 00:14:00.000000,NO2,2.8868
03006,2016-09-29 00:14:00.000000,O3,23.0162
03006,2016-09-29 00:14:00.000000,PM25,5
03006,2016-09-29 00:14:00.000000,SO2,0.2025
03006,2016-09-29 00:15:00.000000,CO,0.117
03006,2016-09-29 00:15:00.000000,NO2,3.0257
03006,2016-09-29 00:15:00.000000,O3,23.9853
03006,2016-09-29 00:15:00.000000,PM25,3
